filename,page_number,sentence,aspect,aspect_category,ontology_uri,sentiment,tone,confidence
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,"Our greenhouse gas emissions have been reduced by 15% compared to last year, reaching 12,000 metric tons CO2 equivalent.",emissions,E,GRI305,positive,Outcome,0.93
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,We aim to achieve a 20% reduction in energy consumption by 2025 through the adoption of renewable energy sources and energy-efficient machinery.,energy consumption,E,GRI305,positive,Action,0.95
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,Our water usage has decreased by 12% due to the installation of water-saving irrigation systems and rainwater harvesting initiatives.,water usage,E,GRI303,positive,Outcome,0.92
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,We have implemented a comprehensive waste management system that reduced organic waste to landfills by 40% through composting and biogas production.,waste management,E,GRI306,positive,Action,0.94
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,"Community development programs have benefited over 5000 local residents through education, healthcare access, and livelihood improvement initiatives.",community engagement,S,GRI405,positive,Outcome,0.91
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,"We have increased female representation in our workforce to 45% across all levels, exceeding our previous year's target.",workforce diversity,S,GRI407,positive,Outcome,0.93
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,"Employee training programs have been enhanced to improve skills in sustainable farming techniques, safety protocols, and digital tools.",employee training,S,GRI403,positive,Action,0.92
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,We have implemented a policy to ensure transparent governance practices and ethical business conduct across all subsidiaries.,governance,G,GRI202,positive,Commitment,0.94
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,"Our board of directors now includes 30% female members, reflecting our commitment to gender-balanced leadership.",board diversity,G,GRI407,positive,Outcome,0.91
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,"The company has achieved zero fatalities in operations for the third consecutive year, exceeding industry safety benchmarks.",occupational health & safety,S,GRI406,positive,Outcome,0.95
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,"We have increased investments in renewable energy projects, with 30% of our electricity now sourced from solar panels installed in 2023.",renewable energy,E,GRI305,positive,Action,0.93
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,Employee grievance redressal mechanisms have been strengthened with a digital platform for anonymous reporting and resolution tracking.,employee relations,S,GRI403,positive,Action,0.92
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,We have implemented a strict anti-corruption policy and conducted mandatory ethics training for all employees and partners.,anti-corruption,G,GRI205,positive,Action,0.94
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,"The company has received multiple certifications for environmental management (e.g., ISO 14001) and corporate governance (e.g., ISO 37001).",certifications,E,GRI306,positive,Outcome,0.95
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,We are the only company in the sector to have achieved third-party verification for gender equality initiatives aligned with UN Women Empowerment Principles.,gender equality,S,GRI407,positive,Outcome,0.93
BaritoRenewables2023.pdf,,Towards Indonesia's Net Zero Emission,emissions,E,GRI305,positive,Commitment,0.85
PT Cita Mineral Investindo Tbk 2023 Sustainability Report (1).pdf,,We adapt to be resilient.,resilience,E,SDG13,positive,Commitment,0.85
Sustainability Report 2023 PT Berlina Tbk.pdf,8,"Keselarasan antara ketiga aspek (ekonomi, lingkungan hidup, sosial) perlu mendapat perhatian karena fungsi suatu Perusahaan tidak hanya mencetak laba, namun di dalamnya terdapat tanggung jawab dan kepedulian terhadap permasalahan sosial kemasyarakatan dan lingkungan hidup.","keseimbangan ESG (ekonomi, lingkungan, sosial)","E,S,G",GRI101,positive,Commitment,0.95
Sustainability Report 2023 PT Berlina Tbk.pdf,8,Perseroan mendukung penuh kegiatan berkelanjutan sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan Nomor 51/POJK.03/2017.,kadangunan pengehargaan,G,GRI101,positive,Action,0.92
Sustainability Report 2023 PT Berlina Tbk.pdf,8,Mendukung program Tanggung Jawab Sosial dan Lingkungan (TJSL) melalui Program Berlina for Community.,program CSR dan penegakan kebijakan lingkungan,"S,E","GRI405,GRI30101",positive,Action,0.88
Sustainability Report 2023 PT Berlina Tbk.pdf,8,"Perseroan menetapkan target pengurangan emisi Gas Rumah Kaca (GRK), daur ulang limbah padat non-B3, dan pengendalian polusi udara.","target reduksi emisi, daur ulang limbah, dan pengendalian polusi",E,"GRI305,GRI303",positive,Commitment,0.94
Sustainability Report 2023 PT Berlina Tbk.pdf,8,Implementasi sistem manajemen lingkungan untuk memastikan kepatuhan.,sistem manajemen lingkungan,"E,G",GRI30101,positive,Action,0.91
Sustainability Report 2023 PT Berlina Tbk.pdf,8,"Setiap tahun, menetapkan target efisiensi energi, air, dan penggunaan energi terbarukan.","target efisiensi energi, air, dan energi terbarukan",E,"GRI304,GRI204,GRI305",positive,Outcome,0.89
Sustainability Report 2023 PT Berlina Tbk.pdf,9,The Company has not achieved the sales target for the year 2023 by 7.8% lower.,sales performance,G,GRI102,negative,Outcome,0.8
Sustainability Report 2023 PT Berlina Tbk.pdf,9,cost of goods sold to net sales ratio was 1.7% better than the target,cost efficiency,G,GRI102,positive,Outcome,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,9,EBITDA also exceeded the target of 15.7%,EBITDA performance,G,GRI102,positive,Outcome,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,9,the ratio to net sales was 3.3% higher than the target,EBITDA margin,G,GRI102,positive,Outcome,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,9,"reducing energy use from 186,970 Gigajoules (GJ) in 2022 to 157,261 GJ in 2023 or a decrease of 15.9%",energy consumption,E,GRI305,positive,Outcome,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,9,intensity of water uses for the production process... decrease of 12.8% compared to 2022,water usage intensity,E,GRI306,positive,Outcome,0.85
Sustainability Report 2023 PT Berlina Tbk.pdf,9,recycling plastic waste (postconsumer waste) by the Company's subsidiary,plastic waste recycling,E,GRI308,positive,Action,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,9,"program peningkatan kompetensi karyawan with a total of 5,149 hours of training attended by 1,235 employees",employee training,S,GRI405,positive,Action,0.8
Sustainability Report 2023 PT Berlina Tbk.pdf,10,Perusahaan memberikan upah yang layak untuk karyawan.,decent wages,S,GRI402,positive,Commitment,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,10,Perusahaan menetapkan waktu kerja yang jelas untuk karyawan.,labor hours,S,GRI403,positive,Commitment,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,10,Perusahaan memperlakukan karyawan secara setara/nondiskriminatif.,non-discrimination,S,GRI405,positive,Commitment,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,10,Perusahaan menyediakan lingkungan kerja yang aman dan nyaman.,workplace safety,S,GRI406,positive,Commitment,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,10,Perusahaan membuat saluran pengaduan dan memberikan solusi secepatnya untuk pelanggan.,grievance mechanism,S,GRI407,positive,Action,0.85
Sustainability Report 2023 PT Berlina Tbk.pdf,10,Perusahaan melakukan CSR melalui Program Berlina for Community.,community engagement,S,GRI405,positive,Action,0.85
Sustainability Report 2023 PT Berlina Tbk.pdf,10,Perusahaan meningkatkan efisiensi energi dalam proses produksi.,energy efficiency,E,GRI306,positive,Action,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,10,Perusahaan menerapkan industri 4.0 untuk meningkatkan efisiensi.,technology adoption,E,GRI306,positive,Action,0.85
Annual and Sustainability Report - 2023 - Greenwood Sejahtera.pdf,,"Preserving Integrity, Maintaining Compliance",governance,G,GRI400,positive,Commitment,0.6
yearly_report_2023 (1).pdf,,We publish an annual sustainability report to engage stakeholders.,transparency,G,GRI201,positive,Action,0.75
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,We are committed to sustainable agriculture and reducing our environmental impact through the adoption of climate-smart farming practices.,environmental management,E,GRI306,positive,Commitment,0.95
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,"Our greenhouse gas emissions have been reduced by 15% compared to last year, reaching 12,000 metric tons CO2 equivalent.",emissions,E,GRI305,positive,Outcome,0.93
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,We aim to achieve a 20% reduction in energy consumption by 2025 through the adoption of renewable energy sources and energy-efficient machinery.,energy consumption,E,GRI305,positive,Action,0.95
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,Our water usage has decreased by 12% due to the installation of water-saving irrigation systems and rainwater harvesting initiatives.,water usage,E,GRI303,positive,Outcome,0.92
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,We have implemented a comprehensive waste management system that reduced organic waste to landfills by 40% through composting and biogas production.,waste management,E,GRI306,positive,Action,0.94
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,"Community development programs have benefited over 5000 local residents through education, healthcare access, and livelihood improvement initiatives.",community engagement,S,GRI405,positive,Outcome,0.91
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,"We have increased female representation in our workforce to 45% across all levels, exceeding our previous year's target.",workforce diversity,S,GRI407,positive,Outcome,0.93
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,"Employee training programs have been enhanced to improve skills in sustainable farming techniques, safety protocols, and digital tools.",employee training,S,GRI403,positive,Action,0.92
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,We have implemented a policy to ensure transparent governance practices and ethical business conduct across all subsidiaries.,governance,G,GRI202,positive,Commitment,0.94
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,"Our board of directors now includes 30% female members, reflecting our commitment to gender-balanced leadership.",board diversity,G,GRI407,positive,Outcome,0.91
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,"The company has achieved zero fatalities in operations for the third consecutive year, exceeding industry safety benchmarks.",occupational health & safety,S,GRI406,positive,Outcome,0.95
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,"We have increased investments in renewable energy projects, with 30% of our electricity now sourced from solar panels installed in 2023.",renewable energy,E,GRI305,positive,Action,0.93
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,Employee grievance redressal mechanisms have been strengthened with a digital platform for anonymous reporting and resolution tracking.,employee relations,S,GRI403,positive,Action,0.92
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,We have implemented a strict anti-corruption policy and conducted mandatory ethics training for all employees and partners.,anti-corruption,G,GRI205,positive,Action,0.94
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,"The company has received multiple certifications for environmental management (e.g., ISO 14001) and corporate governance (e.g., ISO 37001).",certifications,E,GRI306,positive,Outcome,0.95
Sustainability-Quarterly-Report_Q2-2023_Upload1-2.pdf,,We are the only company in the sector to have achieved third-party verification for gender equality initiatives aligned with UN Women Empowerment Principles.,gender equality,S,GRI407,positive,Outcome,0.93
BaritoRenewables2023.pdf,,Towards Indonesia's Net Zero Emission,emissions,E,GRI305,positive,Commitment,0.85
PT Cita Mineral Investindo Tbk 2023 Sustainability Report (1).pdf,,We adapt to be resilient.,resilience,E,SDG13,positive,Commitment,0.85
Sustainability Report 2023 PT Berlina Tbk.pdf,11,We would like to thank the Board of Commissioners for their supervision and direction which has assisted the Board of Directors in carrying out their duties effectively.,governance,G,GRI303,positive,Outcome,0.95
Sustainability Report 2023 PT Berlina Tbk.pdf,11,"We would also like to express our appreciation to suppliers/partners, customers, financial institutions and the community for the support they provide for Company 's sustainability.",sustainability,G,GRI303,positive,Outcome,0.8
QR-Q4-Astra-Agro-Lestari-2024.pdf,1,greenhouse gas (GHG) emissions reduction,GHG emissions reduction,E,GRI305,positive,Action,0.95
QR-Q4-Astra-Agro-Lestari-2024.pdf,1,High Conservation Value (HCV) assessments,HCV assessments,E,GRI302,positive,Action,0.8
QR-Q4-Astra-Agro-Lestari-2024.pdf,1,rehabilitation programs,Rehabilitation programs,E,GRI304,positive,Action,0.7
QR-Q4-Astra-Agro-Lestari-2024.pdf,1,biodiversity monitoring,Biodiversity monitoring,E,GRI302,positive,Action,0.9
QR-Q4-Astra-Agro-Lestari-2024.pdf,1,fire management in collaboration with Community Cares for Fire (MPA),Fire management collaboration,S,GRI303,positive,Action,0.8
